pco_id;sro;localisation;lat;lon;geom;address
MARCHE2_PCO07;MARCORY MARCHE 2;MARCORY MARCHE 2;5.302181;-3.9595;5.301824,-3.961063;Cité SIR, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO08;MARCORY MARCHE 2;MARCORY MARCHE 2;5.301505;-3.96962;5.302181,-3.959501;Rue H192, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO09;MARCORY MARCHE 2;MARCORY MARCHE 2;5.302196;-3.96673;5.301505,-3.969618;Rue H202, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO10;MARCORY MARCHE 2;MARCORY MARCHE 2;5.3024;-3.96591;5.302196,-3.966728;Rue H202, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO11;MARCORY MARCHE 2;MARCORY MARCHE 2;5.301866;-3.96809;5.3024,-3.965906;Rue H202, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO12;MARCORY MARCHE 2;MARCORY MARCHE 2;5.298653;-3.97214;5.301866,-3.968092;Rue H202, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO13;MARCORY MARCHE 2;MARCORY MARCHE 2;5.299282;-3.97096;5.298653,-3.972143;Boulevard du Cameroun, Cité Hibiscus, Zone 4, Marcory, Abidjan, Côte d’Ivoire
MARCHE2_PCO14;MARCORY MARCHE 2;MARCORY MARCHE 2;5.300791;-3.97011;5.299282,-3.970962;Groupe Scolaire la Rochelle, Rue H138, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO15;MARCORY MARCHE 2;MARCORY MARCHE 2;5.300003;-3.97054;5.300791,-3.970112;Rue H198, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO16;MARCORY MARCHE 2;MARCORY MARCHE 2;5.297153;-3.96289;5.300003,-3.97054;Rue H7, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO17;MARCORY MARCHE 2;MARCORY MARCHE 2;5.296783;-3.96437;5.297153,-3.962886;Boulevard du Cameroun, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO18;MARCORY MARCHE 2;MARCORY MARCHE 2;5.298099;-3.9647;5.296783,-3.964365;Boulevard du Cameroun, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO19;MARCORY MARCHE 2;MARCORY MARCHE 2;5.297483;-3.96132;5.298099,-3.964697;Cave, Rue H158, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO20;MARCORY MARCHE 2;MARCORY MARCHE 2;5.298168;-3.96079;5.297483,-3.961319;Boulevard du Cameroun, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO21;MARCORY MARCHE 2;MARCORY MARCHE 2;5.299605;-3.9611;5.298168,-3.960785;Rue H101, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO22;MARCORY MARCHE 2;MARCORY MARCHE 2;5.29781;-3.95993;5.299605,-3.961104;Rue H101, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO23;MARCORY MARCHE 2;MARCORY MARCHE 2;5.29813;-3.9585;5.29781,-3.95993;Boulevard du Cameroun, Prodomo, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO24;MARCORY MARCHE 2;MARCORY MARCHE 2;5.296385;-3.96808;5.29813,-3.958499;Tradipraticien, Boulevard du Cameroun, Prodomo, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO25;MARCORY MARCHE 2;MARCORY MARCHE 2;5.297471;-3.96754;5.296385,-3.96808;Boulevard du Cameroun, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO26;MARCORY MARCHE 2;MARCORY MARCHE 2;5.296389;-3.96596;5.297471,-3.967539;Maquis Restaurant Akwaba, Rue H158, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO27;MARCORY MARCHE 2;MARCORY MARCHE 2;5.296198;-3.9667;5.296389,-3.965955;Boulevard du Cameroun, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO28;MARCORY MARCHE 2;MARCORY MARCHE 2;5.297617;-3.97038;5.296198,-3.966701;Boulevard du Cameroun, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO29;MARCORY MARCHE 2;MARCORY MARCHE 2;5.296917;-3.96949;5.297617,-3.970375;Boulevard du Cameroun, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO30;MARCORY MARCHE 2;MARCORY MARCHE 2;5.297043;-3.97119;5.296917,-3.969493;Rue H29, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO31;MARCORY MARCHE 2;MARCORY MARCHE 2;5.295652;-3.97091;5.297043,-3.971185;Entente Pressing, Rue H11, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO32;MARCORY MARCHE 2;MARCORY MARCHE 2;5.299775;-3.97307;5.295652,-3.970906;Rue H132, Koumassi, Abidjan, Côte d’Ivoire
MARCHE2_PCO33;MARCORY MARCHE 2;MARCORY MARCHE 2;5.300752;-3.97253;5.299775,-3.973074;Rue F 143, Zone 4, Marcory, Abidjan, Côte d’Ivoire
MARCHE2_PCO34;MARCORY MARCHE 2;MARCORY MARCHE 2;5.300087;-3.97471;5.300752,-3.972531;Rue F 143, Zone 4, Marcory, Abidjan, Côte d’Ivoire
MARCHE2_PCO35;MARCORY MARCHE 2;MARCORY MARCHE 2;5.300688;-3.97583;5.300087,-3.974713;Rue F 133, Zone 4, Marcory, Abidjan, Côte d’Ivoire
MARCHE2_PCO36;MARCORY MARCHE 2;MARCORY MARCHE 2;5.300134;-3.97735;5.300688,-3.975832;Bicici, Boulevard du Cameroun, Cité Hibiscus, Zone 4, Marcory, Abidjan, Côte d’Ivoire
MARCHE2_PCO37;MARCORY MARCHE 2;MARCORY MARCHE 2;5.301414;-3.97335;5.300134,-3.977349;Les milles maquis, Autoroute Riviéra-Marcory, Cité Hibiscus, Zone 4, Marcory, Abidjan, Côte d’Ivoire
MARCHE2_PCO38;MARCORY MARCHE 2;MARCORY MARCHE 2;5.299339;-3.97796;5.301414,-3.973347;Rue F 133, Zone 4, Marcory, Abidjan, Côte d’Ivoire
MARCHE2_PCO39;MARCORY MARCHE 2;MARCORY MARCHE 2;5.298668;-3.97923;5.299339,-3.977957;Rue F109, Cité Hibiscus, Zone 4, Marcory, Abidjan, Côte d’Ivoire
MARCHE2_PCO40;MARCORY MARCHE 2;MARCORY MARCHE 2;5.275609;-3.97886;5.298668,-3.979232;Rue F109, Cité Hibiscus, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO01;PERGOLA 2;PERGOLA 2;5.274751;-3.97728;5.275609,-3.978855;Rue des Marjolaines, Biétri, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO02;PERGOLA 2;PERGOLA 2;5.276514;-3.97826;5.274751,-3.977276;Au plaisir, Rue des Marjolaines, Biétri, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO03;PERGOLA 2;PERGOLA 2;5.275982;-3.97691;5.276514,-3.978256;Biétri, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO04;PERGOLA 2;PERGOLA 2;5.277768;-3.97628;5.275982,-3.976909;Rue des Alizés, Zone 4c, Biétri, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO05;PERGOLA 2;PERGOLA 2;5.28651;-3.98257;5.277768,-3.976275;Rue G85, Biétri, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO06;PERGOLA 2;PERGOLA 2;5.278333;-3.97559;5.28651,-3.982565;Rue G66, Zone 4c, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO07;PERGOLA 2;PERGOLA 2;5.279211;-3.97551;5.278333,-3.97559;Maximum, 73, Rue G85, Biétri, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO08;PERGOLA 2;PERGOLA 2;5.281773;-3.97754;5.279211,-3.975511;Maximum, 73, Rue G85, Biétri, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO09;PERGOLA 2;PERGOLA 2;5.28342;-3.97863;5.281773,-3.977537;Rue G 56, Zone 4c, Biétri, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO10;PERGOLA 2;PERGOLA 2;5.2832;-3.97961;5.28342,-3.978634;Rue G 64, Zone 4c, Biétri, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO11;PERGOLA 2;PERGOLA 2;5.282662;-3.97975;5.2832,-3.979606;Rue G59, Zone 4c, Biétri, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO12;PERGOLA 2;PERGOLA 2;5.2794;-3.9747;5.282662,-3.97975;Rue G59, Zone 4c, Biétri, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO13;PERGOLA 2;PERGOLA 2;5.2784;-3.9752;5.2794,-3.9747;Rue du Canal / G54, Biétri, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO14;PERGOLA 2;PERGOLA 2;5.2782;-3.9744;5.2784,-3.9752;Rue G87, Biétri, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO15;PERGOLA 2;PERGOLA 2;5.2778;-3.9738;5.2782,-3.9744;Rue G52, Biétri, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO16;PERGOLA 2;PERGOLA 2;5.289668;-3.9837;5.2778,-3.9738;Rue G97, Biétri, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO17;PERGOLA 2;PERGOLA 2;5.290003;-3.98257;5.289668,-3.983696;Rue G10, Zone 4b, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO19;PERGOLA 2;PERGOLA 2;5.290068;-3.98385;5.290003,-3.982572;Rue Pierre et Marie Curie, Zone 4b, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO20;PERGOLA 2;PERGOLA 2;5.2867;-3.9826;5.290068,-3.983849;Zone 4b, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO21;PERGOLA 2;PERGOLA 2;5.2889;-3.9825;5.2867,-3.9826;Rue G66, Zone 4c, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO22;PERGOLA 2;PERGOLA 2;5.287283;-3.98015;5.2889,-3.9825;Layalina, Rue Pierre et Marie Curie, Zone 4b, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO25;PERGOLA 2;PERGOLA 2;5.286656;-3.9803;5.287283,-3.98015;Rue G141, Zone 4c, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO26;PERGOLA 2;PERGOLA 2;5.287712;-3.98053;5.286656,-3.980297;Rue G141, Zone 4c, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO27;PERGOLA 2;PERGOLA 2;5.287203;-3.9794;5.287712,-3.980531;Rue Paul Langevin, Zone 4c, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO28;PERGOLA 2;PERGOLA 2;5.289395;-3.97852;5.287203,-3.979402;Rue Paul Langevin, Zone 4c, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO29;PERGOLA 2;PERGOLA 2;5.288096;-3.97809;5.289395,-3.978516;Zone 4c, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO30;PERGOLA 2;PERGOLA 2;5.288644;-3.97888;5.288096,-3.978092;Clinique les Grâces, Rue Marconi, Zone 4c, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO31;PERGOLA 2;PERGOLA 2;5.2894;-3.9785;5.288644,-3.978877;Rue Marconi, Zone 4c, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO32;PERGOLA 2;PERGOLA 2;5.291707;-3.9823;5.2894,-3.9785;Zone 4c, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO33;PERGOLA 2;PERGOLA 2;5.292985;-3.98225;5.291707,-3.982301;Galerie Amani, Rue Pierre et Marie Curie, Cité Hibiscus, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO34;PERGOLA 2;PERGOLA 2;5.290906;-3.98089;5.292985,-3.982252;Laboratoire du CMB Fleming, Rue Alex Fleming, Zone 4b, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO35;PERGOLA 2;PERGOLA 2;5.29044;-3.98808;5.290906,-3.980892;Rue du Docteur Blanchard, Zone 4c, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO36;PERGOLA 2;PERGOLA 2;5.291248;-3.97941;5.29044,-3.988078;Rue G12, Zone 4b, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO37;PERGOLA 2;PERGOLA 2;5.290684;-3.97814;5.291248,-3.979413;Rue Alex Fleming, Zone 4c, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO38;PERGOLA 2;PERGOLA 2;5.290373;-3.97747;5.290684,-3.978138;Rue Alex Fleming, Zone 4c, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO39;PERGOLA 2;PERGOLA 2;5.291417;-3.97075;5.290373,-3.977471;Zone 4c, Zone 4, Marcory, Abidjan, Côte d’Ivoire
PERGOLA2_PCO40;PERGOLA 2;PERGOLA 2;5.316008;-3.99635;5.291417,-3.97075;Centre de Perfectionnement aux Metiers du Bois, Rue H106, Koumassi, Abidjan, Côte d’Ivoire
RESIDENTIEL2_PCO01;RESIDENTIEL 2;RESIDENTIEL 2;5.316053;-3.99578;5.316008,-3.996351;Boulevard Achalme, Marcory Résidentiel, Marcory, Abidjan, Côte d’Ivoire
RESIDENTIEL2_PCO02;RESIDENTIEL 2;RESIDENTIEL 2;5.316108;-3.9956;5.316053,-3.995777;Rue des Colibris, Marcory Résidentiel, Marcory, Abidjan, Côte d’Ivoire
RESIDENTIEL2_PCO03;RESIDENTIEL 2;RESIDENTIEL 2;5.315784;-3.99542;5.316108,-3.995595;Rue des Colibris, Marcory Résidentiel, Marcory, Abidjan, Côte d’Ivoire
RESIDENTIEL2_PCO04;RESIDENTIEL 2;RESIDENTIEL 2;5.315467;-3.99471;5.315784,-3.995421;Boulevard Achalme, Marcory Résidentiel, Marcory, Abidjan, Côte d’Ivoire
RESIDENTIEL2_PCO05;RESIDENTIEL 2;RESIDENTIEL 2;5.31487;-3.99408;5.315467,-3.994709;Boulevard Achalme, Marcory Résidentiel, Marcory, Abidjan, Côte d’Ivoire
RESIDENTIEL2_PCO06;RESIDENTIEL 2;RESIDENTIEL 2;5.313997;-3.99329;5.31487,-3.994076;Boulevard Achalme, Marcory Résidentiel, Marcory, Abidjan, Côte d’Ivoire
RESIDENTIEL2_PCO07;RESIDENTIEL 2;RESIDENTIEL 2;5.313203;-3.9926;5.313997,-3.993289;Rue D9, Marcory Résidentiel, Marcory, Abidjan, Côte d’Ivoire
RESIDENTIEL2_PCO08;RESIDENTIEL 2;RESIDENTIEL 2;5.312389;-3.99249;5.313203,-3.992603;Boulevard Achalme, Marcory Résidentiel, Marcory, Abidjan, Côte d’Ivoire
RESIDENTIEL2_PCO09;RESIDENTIEL 2;RESIDENTIEL 2;5.311992;-3.99226;5.312389,-3.992493;Boulevard de Lorraine, Marcory Résidentiel, Marcory, Abidjan, Côte d’Ivoire
RESIDENTIEL2_PCO10;RESIDENTIEL 2;RESIDENTIEL 2;5.31138;-3.99205;5.311992,-3.992263;Boulevard de Lorraine, Marcory Résidentiel, Marcory, Abidjan, Côte d’Ivoire
RESIDENTIEL2_PCO11;RESIDENTIEL 2;RESIDENTIEL 2;5.309931;-3.99151;5.31138,-3.992054;Boulevard de Lorraine, Marcory Résidentiel, Marcory, Abidjan, Côte d’Ivoire
RESIDENTIEL2_PCO13;RESIDENTIEL 2;RESIDENTIEL 2;5.309237;-3.99127;5.309931,-3.991508;Boulevard de Lorraine, Marcory Résidentiel, Marcory, Abidjan, Côte d’Ivoire
RESIDENTIEL2_PCO14;RESIDENTIEL 2;RESIDENTIEL 2;5.309084;-3.99055;5.309237,-3.991267;Boulevard de Lorraine, Marcory Résidentiel, Marcory, Abidjan, Côte d’Ivoire
RESIDENTIEL2_PCO15;RESIDENTIEL 2;RESIDENTIEL 2;5.309238;-3.9901;5.309084,-3.990549;Rue de la Paix, Marcory Résidentiel, Marcory, Abidjan, Côte d’Ivoire
RESIDENTIEL2_PCO16;RESIDENTIEL 2;RESIDENTIEL 2;5.308675;-3.99161;5.309238,-3.990102;Rue de la Paix, Marcory Résidentiel, Marcory, Abidjan, Côte d’Ivoire
